2014,3663,0.17041999,0.378767544,231839,39510,120292,25077
2015,3663,0.183813632,0.412025712,290479,53394,171124,41601
2016,3663,0.142023588,0.37578963,321686,45687,193437,67155
2017,3663,0.128826412,0.367274854,375319,48351,241272,74181
2018,3663,0.162775309,0.389465696,365725,59531,258578,66301
2019,3663,0.163230098,0.370261668,338516,55256,248028,100580
2020,3663,0.177255718,0.362207655,323888,57411,258549,90979
2021,3663,0.269742053,0.469416997,351002,94680,287912,62639
2010,3559,0.085701949,0.169622094,10943.345,937.866,3407.232,2584.582
2011,3559,0.138951014,0.324953602,13861,1926,5061,6243
2012,3559,0.009006776,0.022091609,12102,109,4867,1937
2013,3559,0.021257162,0.061925496,12043,256,4955,1891
2014,3559,0.0813724,0.219762198,13174,1072,5306,3162
2015,3559,0.089952966,0.258542997,15308,1377,7695,4965
2016,3559,0.117973677,0.289292318,14588,1721,7371,3749
2017,3559,0.176837118,0.450774481,19419,3434,10070,7276
2018,3559,0.186406347,0.368192932,17773,3313,10934,4030
2019,3559,0.142241379,0.344318616,19024,2706,10810,3618
2020,3559,0.161902206,0.396385542,22353,3619,11775,5738
2021,3559,0.227996128,0.50055258,25825,5888,13578,5459
2010,2070,0.06117662,0.033870345,31548,1930,16917,3777
2011,2070,0.04825445,0.026949397,42193,2036,23355,4750
2012,2070,0.029432291,0.014460196,41553,1223,23384,4730
2013,2070,0.030672884,0.015775986,43752,1342,23558,7515
2014,2070,0.051059577,0.029752766,44027,2248,24397,6491
2015,2070,0.046044276,0.029438925,40157,1849,22242,6562
2016,2070,0.032160728,0.022142585,39769,1279,22564,5926
2017,2070,0.039911919,0.028281145,39963,1595,21588,5630
2018,2070,0.044326892,0.030564515,40833,1810,21788,6509
2019,2070,0.031343046,0.023169851,43997,1379,24714,5310
2020,2070,0.035640298,0.030025247,49719,1772,29623,6556
2009,7370,0.023700556,0.722291407,2447.2,58,973.7,1000.6
2010,7370,0.076051083,2.324561404,2787.6,212,1178.3,1274.3
2011,7370,0.088388376,2.511443662,3227.8,285.3,1344.9,1411.3
2012,7370,0.057422709,2.230838593,4308.4,247.4,2265.2,1954.3
2013,7370,0.049793254,1.56284153,4595,228.8,2333.5,2267.1
2014,7370,0.016646994,0.345293373,4913.8,81.8,2694.6,2026.4
2015,7370,-0.059924211,-1.267740698,5515.3,-330.5,3895.7,2250.9
2016,7370,-0.121318855,-2.548598949,4798.1,-582.1,4064.5,1899.9
2017,7370,-0.137811163,-2.583865087,4113.6,-566.9,4369.6,1323.2
